price,address,features,is_active,url
539900,"3404 S Oakley Ave, Chicago, IL 60608","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/3404-S-Oakley-Ave-Chicago-IL-60608/2101277069_zpid/
369900,"1070 W 15th St UNIT 202, Chicago, IL 60608","2 bds, 2 ba, 1,226 sqft",Active,https://www.zillow.com/homedetails/1070-W-15th-St-UNIT-202-Chicago-IL-60608/2101975587_zpid/
300000,"2658 W 24th Pl, Chicago, IL 60608","4 bds, 3 ba, 630 sqft",Active,https://www.zillow.com/homedetails/2658-W-24th-Pl-Chicago-IL-60608/3825855_zpid/
559900,"931 W 18th Pl APT 2E, Chicago, IL 60608","3 bds, 3 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/931-W-18th-Pl-APT-2E-Chicago-IL-60608/3875522_zpid/
200940,"2807 S Halsted St #203, Chicago, IL 60608","1 bd, 1 ba, 536 sqft",Active,https://www.zillow.com/homedetails/2807-S-Halsted-St-203-Chicago-IL-60608/2057086961_zpid/
524999,"2000 W 21st Pl, Chicago, IL 60608","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2000-W-21st-Pl-Chicago-IL-60608/3875144_zpid/
1235000,"1013 W 18th Pl, Chicago, IL 60608","9 bds, 7 ba, -- sqft",New,https://www.zillow.com/homedetails/1013-W-18th-Pl-Chicago-IL-60608/2060914475_zpid/
489000,"2314 S Oakley Ave, Chicago, IL 60608","6 bds, 3 ba, -- sqft",Price Change,https://www.zillow.com/homedetails/2314-S-Oakley-Ave-Chicago-IL-60608/345186122_zpid/
206300,"1550 S Blue Island Ave UNIT 608, Chicago, IL 60608","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/1550-S-Blue-Island-Ave-UNIT-608-Chicago-IL-60608/89879160_zpid/
769000,"2526 S Stark St, Chicago, IL 60608","5 bds, 4 ba, 2,960 sqft",Active,https://www.zillow.com/homedetails/2526-S-Stark-St-Chicago-IL-60608/101486395_zpid/
301000,"1614 S Carpenter St, Chicago, IL 60608","2 bds, 1 ba, -- sqft",Price Change,https://www.zillow.com/homedetails/1614-S-Carpenter-St-Chicago-IL-60608/2077292554_zpid/
345000,"1150 W 15th St UNIT 133, Chicago, IL 60608","2 bds, 2 ba, 970 sqft",Price Change,https://www.zillow.com/homedetails/1150-W-15th-St-UNIT-133-Chicago-IL-60608/101255472_zpid/
199045,"2628 W 25th St, Chicago, IL 60608","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2628-W-25th-St-Chicago-IL-60608/2141646633_zpid/
800000,"1635 W 17th St, Chicago, IL 60608","11 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1635-W-17th-St-Chicago-IL-60608/2054959339_zpid/
625000,"976 W 19th St, Chicago, IL 60608","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/976-W-19th-St-Chicago-IL-60608/2052861077_zpid/
649900,"1036 W 18th St, Chicago, IL 60608","6 bds, 6 ba, -- sqft",Active,https://www.zillow.com/homedetails/1036-W-18th-St-Chicago-IL-60608/2062849710_zpid/
350000,"2039 W 18th Pl, Chicago, IL 60608","5 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2039-W-18th-Pl-Chicago-IL-60608/2057924673_zpid/
325000,"3450 S Halsted St UNIT 316, Chicago, IL 60608","2 bds, 2 ba, 1,290 sqft",Active,https://www.zillow.com/homedetails/3450-S-Halsted-St-UNIT-316-Chicago-IL-60608/89968634_zpid/
599000,"3356 S Oakley Ave, Chicago, IL 60608","4 bds, 3 ba, 2,400 sqft",Active,https://www.zillow.com/homedetails/3356-S-Oakley-Ave-Chicago-IL-60608/2100240800_zpid/
335000,"3450 S Halsted St UNIT 401, Chicago, IL 60608","2 bds, 2 ba, 1,241 sqft",Active,https://www.zillow.com/homedetails/3450-S-Halsted-St-UNIT-401-Chicago-IL-60608/89905044_zpid/
425000,"959 W 18th Pl, Chicago, IL 60608","3 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/959-W-18th-Pl-Chicago-IL-60608/2054975280_zpid/
389900,"833 W 15th Pl UNIT 902, Chicago, IL 60608","2 bds, 2 ba, 1,251 sqft",Active,https://www.zillow.com/homedetails/833-W-15th-Pl-UNIT-902-Chicago-IL-60608/80837372_zpid/
585000,"2327 W 19th St, Chicago, IL 60608","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2327-W-19th-St-Chicago-IL-60608/3875011_zpid/
569000,"2847 S Pitney Ct, Chicago, IL 60608","3 bds, 3 ba, 2,400 sqft",Active,https://www.zillow.com/homedetails/2847-S-Pitney-Ct-Chicago-IL-60608/2125939943_zpid/
599000,"2619 S Throop St #A, Chicago, IL 60608","3 bds, 3 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/2619-S-Throop-St-A-Chicago-IL-60608/2070906891_zpid/
359999,"1525 S Sangamon St UNIT 317, Chicago, IL 60608","2 bds, 2 ba, 1,184 sqft",Active,https://www.zillow.com/homedetails/1525-S-Sangamon-St-UNIT-317-Chicago-IL-60608/65572035_zpid/
480990,"1525 S Sangamon St UNIT 805-P, Chicago, IL 60608","3 bds, 2 ba, 1,600 sqft",Active,https://www.zillow.com/homedetails/1525-S-Sangamon-St-UNIT-805-P-Chicago-IL-60608/2062808168_zpid/
739999,"1952 W 22nd Pl, Chicago, IL 60608","7 bds, 5 ba, -- sqft",Active,https://www.zillow.com/homedetails/1952-W-22nd-Pl-Chicago-IL-60608/80815091_zpid/
550000,"1239 S California Ave, Chicago, IL 60608","9 bds, 5 ba, -- sqft",Active,https://www.zillow.com/homedetails/1239-S-California-Ave-Chicago-IL-60608/2062896091_zpid/
427280,"2807 S Halsted St #204, Chicago, IL 60608","3 bds, 2 ba, 1,089 sqft",Active,https://www.zillow.com/homedetails/2807-S-Halsted-St-204-Chicago-IL-60608/2057086944_zpid/
600000,"2136 W 18th Pl, Chicago, IL 60608","4 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/2136-W-18th-Pl-Chicago-IL-60608/332962751_zpid/
759000,"2514 S Stark St, Chicago, IL 60608","5 bds, 4 ba, 2,960 sqft",Active,https://www.zillow.com/homedetails/2514-S-Stark-St-Chicago-IL-60608/158881857_zpid/
513400,"1823 W Cullerton St, Chicago, IL 60608","6 bds, 4 ba, -- sqft",Active,https://www.zillow.com/homedetails/1823-W-Cullerton-St-Chicago-IL-60608/3875285_zpid/
430000,"2227 W 21st Pl, Chicago, IL 60608","6 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2227-W-21st-Pl-Chicago-IL-60608/4341083_zpid/
445000,"1350 S Fairfield Ave, Chicago, IL 60608","6 bds, 5 ba, -- sqft",Active,https://www.zillow.com/homedetails/1350-S-Fairfield-Ave-Chicago-IL-60608/2143801409_zpid/
169900,"1920 S Miller St, Chicago, IL 60608","2,295 sqft lot ",Active,https://www.zillow.com/homedetails/1920-S-Miller-St-Chicago-IL-60608/158856613_zpid/
500000,"2427 W 21st Pl, Chicago, IL 60608","2 bds, 1 ba, 880 sqft",Active,https://www.zillow.com/homedetails/2427-W-21st-Pl-Chicago-IL-60608/3825488_zpid/
509999,"2152 W 19th St, Chicago, IL 60608","5 bds, 3 ba, -- sqft",Active,https://www.zillow.com/homedetails/2152-W-19th-St-Chicago-IL-60608/2058727108_zpid/
550000,"1728 S Halsted St, Chicago, IL 60608",-- sqft lot ,Active,https://www.zillow.com/homedetails/1728-S-Halsted-St-Chicago-IL-60608/158856431_zpid/
229500,"2334 W 21st St, Chicago, IL 60608","3,000 sqft lot ",Active,https://www.zillow.com/homedetails/2334-W-21st-St-Chicago-IL-60608/158852366_zpid/
259900,"2211 W Cermak Rd, Chicago, IL 60608","2,400 sqft lot ",Active,https://www.zillow.com/homedetails/2211-W-Cermak-Rd-Chicago-IL-60608/119095545_zpid/
375000,"2335 S Hoyne Ave, Chicago, IL 60608","2,400 sqft lot ",Active,https://www.zillow.com/homedetails/2335-S-Hoyne-Ave-Chicago-IL-60608/2055251272_zpid/
750000,"940 W 31st St, Chicago, IL 60608","9,583 sqft lot ",Active,https://www.zillow.com/homedetails/940-W-31st-St-Chicago-IL-60608/2086562996_zpid/
285000,"1743 W 21st St, Chicago, IL 60608","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1743-W-21st-St-Chicago-IL-60608/158852749_zpid/
150000,"1329 S Fairfield Ave, Chicago, IL 60608","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/1329-S-Fairfield-Ave-Chicago-IL-60608/158720732_zpid/
549000,"909 W 18th St, Chicago, IL 60608","4,075 sqft lot ",Active,https://www.zillow.com/homedetails/909-W-18th-St-Chicago-IL-60608/101457689_zpid/
320000,"3410 S Ashland Ave, Chicago, IL 60608","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/3410-S-Ashland-Ave-Chicago-IL-60608/338834451_zpid/
50000,"2641 W Roosevelt Rd, Chicago, IL 60608","3,049 sqft lot ",Active,https://www.zillow.com/homedetails/2641-W-Roosevelt-Rd-Chicago-IL-60608/2080863261_zpid/
148000,"3330 S Archer Ave, Chicago, IL 60608","2,500 sqft lot ",Active,https://www.zillow.com/homedetails/3330-S-Archer-Ave-Chicago-IL-60608/245678935_zpid/
140000,"3220 S Morgan St, Chicago, IL 60608","2,614 sqft lot ",Active,https://www.zillow.com/homedetails/3220-S-Morgan-St-Chicago-IL-60608/158885629_zpid/
175000,"2337 S Hoyne Ave, Chicago, IL 60608","2,400 sqft lot ",Active,https://www.zillow.com/homedetails/2337-S-Hoyne-Ave-Chicago-IL-60608/3878988_zpid/
225000,"1403 S Ashland Ave, Chicago, IL 60608","2,614 sqft lot ",Active,https://www.zillow.com/homedetails/1403-S-Ashland-Ave-Chicago-IL-60608/2133790169_zpid/
75000,"1214 S Washtenaw Ave, Chicago, IL 60608","3,125 sqft lot ",Active,https://www.zillow.com/homedetails/1214-S-Washtenaw-Ave-Chicago-IL-60608/3825206_zpid/
895000,"966 W 18th St, Chicago, IL 60608","7,128 sqft lot ",Active,https://www.zillow.com/homedetails/966-W-18th-St-Chicago-IL-60608/158856356_zpid/
120000,"2659 W Roosevelt Rd, Chicago, IL 60608","5,663 sqft lot ",Active,https://www.zillow.com/homedetails/2659-W-Roosevelt-Rd-Chicago-IL-60608/158720654_zpid/
74900,"2004 S Washtenaw Ave, Chicago, IL 60608",0.69 acres lot ,Active,https://www.zillow.com/homedetails/2004-S-Washtenaw-Ave-Chicago-IL-60608/158721112_zpid/
195000,"1300 N Astor St UNIT 10D, Chicago, IL 60610","1 bd, 1 ba, 800 sqft",New,https://www.zillow.com/homedetails/1300-N-Astor-St-UNIT-10D-Chicago-IL-60610/65563122_zpid/
424900,"437 W Division St APT 511, Chicago, IL 60610","2 bds, 2 ba, 1,033 sqft",Active,https://www.zillow.com/homedetails/437-W-Division-St-APT-511-Chicago-IL-60610/101242402_zpid/
409000,"1342 N North Park Ave APT 4, Chicago, IL 60610","2 bds, 1 ba, 1,012 sqft",New,https://www.zillow.com/homedetails/1342-N-North-Park-Ave-APT-4-Chicago-IL-60610/3855713_zpid/
199000,"20 E Goethe St APT 605, Chicago, IL 60610","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/20-E-Goethe-St-APT-605-Chicago-IL-60610/3844385_zpid/
345000,"1555 N Sandburg Ter APT 205, Chicago, IL 60610","2 bds, 2 ba, 1,200 sqft",New,https://www.zillow.com/homedetails/1555-N-Sandburg-Ter-APT-205-Chicago-IL-60610/347249720_zpid/
3800000,"1258 N Lake Shore Dr, Chicago, IL 60610","3 bds, 6 ba, 5,162 sqft",New,https://www.zillow.com/homedetails/1258-N-Lake-Shore-Dr-Chicago-IL-60610/2075732443_zpid/
229900,"111 W Maple St APT 1712, Chicago, IL 60610","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/111-W-Maple-St-APT-1712-Chicago-IL-60610/50888028_zpid/
15750000,"3 W Burton Pl, Chicago, IL 60610","6 bds, 13 ba, 20,002 sqft",Active,https://www.zillow.com/homedetails/3-W-Burton-Pl-Chicago-IL-60610/2077311189_zpid/
475000,"1545 N Larrabee St APT 2N, Chicago, IL 60610","2 bds, 2 ba, 1,550 sqft",Active,https://www.zillow.com/homedetails/1545-N-Larrabee-St-APT-2N-Chicago-IL-60610/63697084_zpid/
875000,"1547 N North Park Ave APT 3, Chicago, IL 60610","3 bds, 3 ba, 2,800 sqft",New,https://www.zillow.com/homedetails/1547-N-North-Park-Ave-APT-3-Chicago-IL-60610/60202153_zpid/
199000,"1460 N Sandburg Ter APT 607, Chicago, IL 60610","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/1460-N-Sandburg-Ter-APT-607-Chicago-IL-60610/2110542553_zpid/
7700000,"1521 N State Pkwy, Chicago, IL 60610","6 bds, 8 ba, 9,700 sqft",Active,https://www.zillow.com/homedetails/1521-N-State-Pkwy-Chicago-IL-60610/3842856_zpid/
649500,"1335 N Mohawk St APT 1S, Chicago, IL 60610","3 bds, 3 ba, -- sqft",New,https://www.zillow.com/homedetails/1335-N-Mohawk-St-APT-1S-Chicago-IL-60610/58363952_zpid/
424900,"1435 N Sedgwick St #1, Chicago, IL 60610","2 bds, 2 ba, 1,438 sqft",Active,https://www.zillow.com/homedetails/1435-N-Sedgwick-St-1-Chicago-IL-60610/60266069_zpid/
289000,"1415 N Dearborn St APT 14A, Chicago, IL 60610","2 bds, 2 ba, 1,300 sqft",Active,https://www.zillow.com/homedetails/1415-N-Dearborn-St-APT-14A-Chicago-IL-60610/3855409_zpid/
425000,"849 N Franklin Ave #809, Chicago, IL 60610","2 bds, 2 ba, 1,060 sqft",Price Change,https://www.zillow.com/homedetails/849-N-Franklin-Ave-809-Chicago-IL-60610/346214486_zpid/
724900,"1339 N Mohawk St APT 3S, Chicago, IL 60610","3 bds, 3 ba, 2,110 sqft",New,https://www.zillow.com/homedetails/1339-N-Mohawk-St-APT-3S-Chicago-IL-60610/58363962_zpid/
1350000,"1502 N Mohawk St, Chicago, IL 60610","4 bds, 4 ba, 3,198 sqft",New,https://www.zillow.com/homedetails/1502-N-Mohawk-St-Chicago-IL-60610/58363870_zpid/
845000,"1255 N State Pkwy #8AC, Chicago, IL 60610","2 bds, 2 ba, 2,000 sqft",New,https://www.zillow.com/homedetails/1255-N-State-Pkwy-8AC-Chicago-IL-60610/3844994_zpid/
330000,"900 N Kingsbury St APT 842, Chicago, IL 60610","2 bds, 1 ba, 1,056 sqft",Active,https://www.zillow.com/homedetails/900-N-Kingsbury-St-APT-842-Chicago-IL-60610/65564379_zpid/
399999,"1200 N Lake Shore Dr APT 605, Chicago, IL 60610","1 bd, 1 ba, 950 sqft",New,https://www.zillow.com/homedetails/1200-N-Lake-Shore-Dr-APT-605-Chicago-IL-60610/3845728_zpid/
239900,"1221 N Dearborn St PENTHOUSE 8S, Chicago, IL 60610","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/1221-N-Dearborn-St-PENTHOUSE-8S-Chicago-IL-60610/63697354_zpid/
295000,"1419 N State Pkwy APT 203, Chicago, IL 60610","2 bds, 2 ba, 1,400 sqft",Active,https://www.zillow.com/homedetails/1419-N-State-Pkwy-APT-203-Chicago-IL-60610/113950959_zpid/
349000,"818 N Dearborn St, Chicago, IL 60610","2 bds, 2 ba, 900 sqft",Active,https://www.zillow.com/homedetails/818-N-Dearborn-St-Chicago-IL-60610/2079048440_zpid/
915000,"450 W Oak St, Chicago, IL 60610","3 bds, 4 ba, 2,600 sqft",New,https://www.zillow.com/homedetails/450-W-Oak-St-Chicago-IL-60610/245565018_zpid/
600000,"1216 N Astor St APT 2B, Chicago, IL 60610","2 bds, 2 ba, 1,300 sqft",New,https://www.zillow.com/homedetails/1216-N-Astor-St-APT-2B-Chicago-IL-60610/3845518_zpid/
495000,"1540 N Lake Shore Dr APT 11S, Chicago, IL 60610","3 bds, 4 ba, 3,600 sqft",Active,https://www.zillow.com/homedetails/1540-N-Lake-Shore-Dr-APT-11S-Chicago-IL-60610/2081227182_zpid/
599000,"343 W Old Town Ct APT 703, Chicago, IL 60610","3 bds, 2 ba, 1,550 sqft",Active,https://www.zillow.com/homedetails/343-W-Old-Town-Ct-APT-703-Chicago-IL-60610/80810973_zpid/
250000,"348 W Wendell St #1, Chicago, IL 60610","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/348-W-Wendell-St-1-Chicago-IL-60610/63698049_zpid/
299900,"1339 N Dearborn St APT 8H, Chicago, IL 60610","2 bds, 1 ba, 1,135 sqft",Active,https://www.zillow.com/homedetails/1339-N-Dearborn-St-APT-8H-Chicago-IL-60610/3856695_zpid/
515000,"1560 N Sandburg Ter #4315J, Chicago, IL 60610","2 bds, 2 ba, 1,240 sqft",New,https://www.zillow.com/homedetails/1560-N-Sandburg-Ter-4315J-Chicago-IL-60610/3854278_zpid/
14400000,"65 E Goethe St UNIT 3, Chicago, IL 60610","7 bds, 11 ba, 12,435 sqft",Active,https://www.zillow.com/homedetails/65-E-Goethe-St-UNIT-3-Chicago-IL-60610/2059306799_zpid/
235000,"1221 N Dearborn St #7N, Chicago, IL 60610","1 bd, 1 ba, -- sqft",New,https://www.zillow.com/homedetails/1221-N-Dearborn-St-7N-Chicago-IL-60610/3858210_zpid/
419999,"900 N Kingsbury St APT 726, Chicago, IL 60610","2 bds, 2 ba, 1,213 sqft",New,https://www.zillow.com/homedetails/900-N-Kingsbury-St-APT-726-Chicago-IL-60610/65563955_zpid/
1850000,"17 E Scott St, Chicago, IL 60610","4 bds, 6 ba, 3,862 sqft",Active,https://www.zillow.com/homedetails/17-E-Scott-St-Chicago-IL-60610/3845134_zpid/
399000,"910 N Lake Shore Dr #817, Chicago, IL 60610","2 bds, 2 ba, 1,140 sqft",Active,https://www.zillow.com/homedetails/910-N-Lake-Shore-Dr-817-Chicago-IL-60610/3849453_zpid/
665000,"1008 N Larrabee St #4N, Chicago, IL 60610","2 bds, 2 ba, 1,600 sqft",New,https://www.zillow.com/homedetails/1008-N-Larrabee-St-4N-Chicago-IL-60610/253420657_zpid/
255000,"1 E Scott St APT 409, Chicago, IL 60610","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/1-E-Scott-St-APT-409-Chicago-IL-60610/3845166_zpid/
1950000,"1 E Schiller St PENTHOUSE W23, Chicago, IL 60610","3 bds, 3 ba, 3,500 sqft",New,https://www.zillow.com/homedetails/1-E-Schiller-St-PENTHOUSE-W23-Chicago-IL-60610/2062624889_zpid/
725000,"1347 N Sedgwick St APT 4S, Chicago, IL 60610","3 bds, 3 ba, 2,650 sqft",Active,https://www.zillow.com/homedetails/1347-N-Sedgwick-St-APT-4S-Chicago-IL-60610/3855697_zpid/
7500000,"1515 N State Pkwy, Chicago, IL 60610","6 bds, 7 ba, 9,680 sqft",Active,https://www.zillow.com/homedetails/1515-N-State-Pkwy-Chicago-IL-60610/3842857_zpid/
215000,"1255 N Sandburg Ter UNIT 2704E, Chicago, IL 60610","1 bd, 1 ba, 750 sqft",Price Change,https://www.zillow.com/homedetails/1255-N-Sandburg-Ter-UNIT-2704E-Chicago-IL-60610/345733953_zpid/
589000,"1544 N State Pkwy #A3, Chicago, IL 60610","3 bds, 2 ba, 1,800 sqft",Active,https://www.zillow.com/homedetails/1544-N-State-Pkwy-A3-Chicago-IL-60610/3855190_zpid/
299900,"71 E Division St APT 1804, Chicago, IL 60610","2 bds, 2 ba, -- sqft",Active,https://www.zillow.com/homedetails/71-E-Division-St-APT-1804-Chicago-IL-60610/3846270_zpid/
674900,"1331 N Mohawk St #A, Chicago, IL 60610","3 bds, 3 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/1331-N-Mohawk-St-A-Chicago-IL-60610/89889610_zpid/
8500000,"1500 N Lake Shore Dr, Chicago, IL 60610","6 bds, 7 ba, 8,000 sqft",Active,https://www.zillow.com/homedetails/1500-N-Lake-Shore-Dr-Chicago-IL-60610/158740711_zpid/
399000,"301 W Goethe St UNIT 301C, Chicago, IL 60610","2 bds, 2 ba, 1,200 sqft",Active,https://www.zillow.com/homedetails/301-W-Goethe-St-UNIT-301C-Chicago-IL-60610/54536131_zpid/
495000,"1042 N Orleans St APT 2, Chicago, IL 60610","2 bds, 2 ba, 1,116 sqft",New,https://www.zillow.com/homedetails/1042-N-Orleans-St-APT-2-Chicago-IL-60610/121070290_zpid/
1149000,"119 W Chestnut St, Chicago, IL 60610","3 bds, 4 ba, 3,603 sqft",New,https://www.zillow.com/homedetails/119-W-Chestnut-St-Chicago-IL-60610/3859337_zpid/
375000,"1440 N Lake Shore Dr APT 5E, Chicago, IL 60610","2 bds, 2 ba, 1,450 sqft",Active,https://www.zillow.com/homedetails/1440-N-Lake-Shore-Dr-APT-5E-Chicago-IL-60610/3843780_zpid/
450000,"1516 N State Pkwy APT 10A, Chicago, IL 60610","2 bds, 2 ba, 1,350 sqft",Active,https://www.zillow.com/homedetails/1516-N-State-Pkwy-APT-10A-Chicago-IL-60610/3855134_zpid/
418900,"1335 N Astor St APT 14B, Chicago, IL 60610","3 bds, 3 ba, 2,000 sqft",activated,https://www.zillow.com/homedetails/1335-N-Astor-St-APT-14B-Chicago-IL-60610/2118353514_zpid/
469000,"122 W Delaware Pl APT 4W, Chicago, IL 60610","3 bds, 2 ba, 1,479 sqft",Active,https://www.zillow.com/homedetails/122-W-Delaware-Pl-APT-4W-Chicago-IL-60610/3859207_zpid/
235000,"1360 N Sandburg Ter APT 1908C, Chicago, IL 60610","1 bd, 1 ba, 800 sqft",Active,https://www.zillow.com/homedetails/1360-N-Sandburg-Ter-APT-1908C-Chicago-IL-60610/3856031_zpid/
1100000,"55 W Goethe St UNIT 1214, Chicago, IL 60610","3 bds, 4 ba, 2,968 sqft",New,https://www.zillow.com/homedetails/55-W-Goethe-St-UNIT-1214-Chicago-IL-60610/3857739_zpid/
244500,"1400 N State Pkwy APT 10B, Chicago, IL 60610","1 bd, 1 ba, 850 sqft",Price Change,https://www.zillow.com/homedetails/1400-N-State-Pkwy-APT-10B-Chicago-IL-60610/3855518_zpid/
184999,"33 W Delaware Pl APT 15C, Chicago, IL 60610","Studio , 1 ba, 550 sqft",Active,https://www.zillow.com/homedetails/33-W-Delaware-Pl-APT-15C-Chicago-IL-60610/65564561_zpid/
7775000,"9 W Walton St APT 1901, Chicago, IL 60610","4 bds, 5 ba, 5,230 sqft",Active,https://www.zillow.com/homedetails/9-W-Walton-St-APT-1901-Chicago-IL-60610/306333462_zpid/
275000,"88 W Schiller St APT 601L, Chicago, IL 60610","1 bd, 1 ba, 850 sqft",activated,https://www.zillow.com/homedetails/88-W-Schiller-St-APT-601L-Chicago-IL-60610/3854701_zpid/
1200000,"107 W Delaware Pl APT B, Chicago, IL 60610","4 bds, 5 ba, 3,800 sqft",Active,https://www.zillow.com/homedetails/107-W-Delaware-Pl-APT-B-Chicago-IL-60610/3859303_zpid/
425000,"1335 N Astor St APT 5B, Chicago, IL 60610","3 bds, 3 ba, 2,000 sqft",Active,https://www.zillow.com/homedetails/1335-N-Astor-St-APT-5B-Chicago-IL-60610/2131861705_zpid/
330000,"1560 N Sandburg Ter APT 2706J, Chicago, IL 60610","1 bd, 1 ba, 840 sqft",New,https://www.zillow.com/homedetails/1560-N-Sandburg-Ter-APT-2706J-Chicago-IL-60610/3853984_zpid/
199900,"1440 N Lake Shore Dr APT 12C, Chicago, IL 60610","1 bd, 1 ba, -- sqft",Active,https://www.zillow.com/homedetails/1440-N-Lake-Shore-Dr-APT-12C-Chicago-IL-60610/3843834_zpid/
199000,"111 W Maple St APT 1007, Chicago, IL 60610","Studio , 1 ba, -- sqft",New,https://www.zillow.com/homedetails/111-W-Maple-St-APT-1007-Chicago-IL-60610/54536400_zpid/
1250000,"1516 N State Pkwy APT 21A, Chicago, IL 60610","3 bds, 3 ba, 2,850 sqft",New,https://www.zillow.com/homedetails/1516-N-State-Pkwy-APT-21A-Chicago-IL-60610/3855144_zpid/
1275000,"930 N Clark St UNIT H, Chicago, IL 60610","3 bds, 3 ba, 2,650 sqft",Active,https://www.zillow.com/homedetails/930-N-Clark-St-UNIT-H-Chicago-IL-60610/3859231_zpid/
6995000,"1300 N State Pkwy APT 1201, Chicago, IL 60610","5 bds, 6 ba, 6,800 sqft",Active,https://www.zillow.com/homedetails/1300-N-State-Pkwy-APT-1201-Chicago-IL-60610/80852266_zpid/
2995000,"1325 N Astor St #13, Chicago, IL 60610","6 bds, 6 ba, 7,900 sqft",Active,https://www.zillow.com/homedetails/1325-N-Astor-St-13-Chicago-IL-60610/2082827930_zpid/
340000,"1030 N State St APT 27J, Chicago, IL 60610","1 bd, 1 ba, 800 sqft",New,https://www.zillow.com/homedetails/1030-N-State-St-APT-27J-Chicago-IL-60610/3858994_zpid/
3495000,"1401 N Astor St, Chicago, IL 60610","4 bds, 6 ba, 5,500 sqft",Active,https://www.zillow.com/homedetails/1401-N-Astor-St-Chicago-IL-60610/80852891_zpid/
